data_id,treat,age,education,black,hispanic,married,nodegree,re75,re78,re74
"PSID",0,48,16,0,0,1,0,1466.274,1152.627,1240.216
"PSID",0,48,16,0,0,1,0,1466.274,1152.627,1240.216
"PSID",0,22,12,1,0,1,0,0,0,1269.605
"PSID",0,20,12,1,0,0,0,12532.26,2955.453,1367.568
"PSID",0,24,17,0,0,1,0,0,24825.81,1371.487
"PSID",0,27,16,0,0,1,0,1253.226,4363.727,1469.45
"PSID",0,21,14,0,0,0,0,2685.484,11082.95,1506.676
"PSID",0,53,13,0,0,1,0,3938.71,4728.725,1567.413
"PSID",0,53,13,0,0,1,0,3938.71,4728.725,1567.413
"PSID",0,53,16,0,0,1,0,0,2955.453,1665.377
"PSID",0,22,15,0,0,1,0,5370.968,22165.9,1763.34
"PSID",0,21,15,0,0,0,0,9667.742,4137.634,1763.34
"PSID",0,30,12,0,0,1,0,1790.323,1477.727,1959.267
"PSID",0,21,12,1,0,0,0,5460.484,1152.627,1959.267
"PSID",0,27,16,0,0,1,0,17545.16,21427.04,1959.267
"PSID",0,22,15,0,0,0,0,2864.516,5024.271,1967.104
"PSID",0,22,12,1,0,1,0,2470.645,0,2006.289
"PSID",0,23,13,0,0,1,0,5370.968,11378.5,2155.194
"PSID",0,33,12,0,0,1,0,0,2770.737,2351.12
"PSID",0,24,13,0,0,0,0,3127.694,14777.27,2351.12
"PSID",0,20,12,1,0,0,0,4475.807,17732.72,2351.12
"PSID",0,22,16,0,0,0,0,23274.19,25860.21,2351.12
"PSID",0,19,12,0,0,1,0,10741.93,0,2547.047
"PSID",0,22,15,0,0,1,0,17187.1,25860.21,2547.047
"PSID",0,43,14,0,0,1,0,0,6992.602,2645.01
"PSID",0,39,12,0,0,1,0,7161.291,11821.81,2742.973
"PSID",0,28,12,1,0,0,0,2864.516,0,2938.9
"PSID",0,19,14,0,0,0,0,3222.581,0,2938.9
"PSID",0,26,17,0,0,1,0,12532.26,23643.63,2938.9
"PSID",0,18,12,0,0,1,0,11100,20688.17,3134.827
"PSID",0,23,15,0,0,1,0,2506.452,9974.654,3320.957
"PSID",0,24,12,1,0,0,0,4654.839,11821.81,3330.754
"PSID",0,27,12,0,0,1,0,0,5910.906,3526.68
"PSID",0,29,17,0,0,1,0,15217.74,24382.49,3526.68
"PSID",0,22,12,1,0,0,0,17133.39,11821.81,3579.58
"PSID",0,27,12,0,0,1,0,254.2258,1090.562,3722.607
"PSID",0,27,15,0,0,1,0,4654.839,19210.45,3722.607
"PSID",0,20,12,1,0,0,0,8951.613,13299.54,3730.444
"PSID",0,27,12,1,0,1,0,1994.419,17732.72,3918.534
"PSID",0,23,12,1,0,1,0,2864.516,8866.359,3918.534
"PSID",0,23,12,1,0,1,0,11637.1,9752.995,3918.534
"PSID",0,22,12,0,0,1,0,15396.77,39898.62,3918.534
"PSID",0,31,12,1,0,1,0,18440.32,24973.58,3918.534
"PSID",0,26,17,0,0,0,0,11637.1,9457.45,4173.238
"PSID",0,20,12,0,0,1,0,0,4433.18,4310.387
"PSID",0,30,17,0,0,1,0,4296.774,22476.22,4310.387
"PSID",0,42,16,0,0,0,0,17903.23,16254.99,4398.554
"PSID",0,21,14,0,0,1,0,9309.678,23052.54,4506.313
"PSID",0,25,16,0,0,1,0,2954.032,0,4604.277
"PSID",0,27,15,0,0,1,0,0,0,4702.24
"PSID",0,26,17,0,0,1,0,19693.55,26599.08,4702.24
"PSID",0,29,16,0,0,1,0,17187.1,23643.63,4800.204
"PSID",0,20,12,0,0,0,0,716.129,0,4811.959
"PSID",0,52,12,0,0,1,0,0,0,4898.167
"PSID",0,23,17,0,0,0,0,2148.387,33987.71,4898.167
"PSID",0,21,14,0,0,1,0,7161.291,17141.63,4898.167
"PSID",0,24,16,0,0,0,0,8951.613,17732.72,4898.167
"PSID",0,30,17,0,0,1,0,12084.68,5172.043,4898.167
"PSID",0,25,17,0,0,0,0,17414.47,5030.181,4996.13
"PSID",0,21,12,0,0,1,0,6803.226,7388.633,5094.094
"PSID",0,28,12,0,0,1,0,10741.93,9014.132,5094.094
"PSID",0,20,12,0,0,1,0,6266.129,15244.23,5182.261
"PSID",0,36,16,0,0,0,0,4833.871,5319.816,5290.021
"PSID",0,19,12,1,0,0,0,8056.452,12117.36,5387.984
"PSID",0,21,12,1,0,1,0,3043.548,10048.54,5868.004
"PSID",0,47,12,0,0,1,0,9513.774,5319.816,5868.004
"PSID",0,24,16,0,0,1,0,4833.871,33987.71,5877.8
"PSID",0,24,12,1,0,1,0,8951.613,17732.72,5877.8
"PSID",0,25,17,0,0,1,0,10562.9,30101.29,5877.8
"PSID",0,21,16,0,0,1,0,10562.9,16993.86,5877.8
"PSID",0,31,12,1,0,1,0,11064.19,15959.45,5877.8
"PSID",0,26,14,0,0,1,0,13427.42,31032.26,5877.8
"PSID",0,22,12,1,0,0,0,10367.76,5763.134,5891.515
"PSID",0,20,13,1,0,0,0,12532.26,14777.27,5897.393
"PSID",0,20,13,0,1,1,0,10025.81,27337.94,6073.727
"PSID",0,27,14,0,0,1,0,0,26007.99,6269.654
"PSID",0,26,12,0,0,0,0,11637.1,10344.09,6269.654
"PSID",0,23,17,0,0,1,0,5370.968,0,6367.617
"PSID",0,23,12,1,0,0,0,12532.26,14186.17,6494.969
"PSID",0,22,12,1,0,0,0,4475.807,0,6583.137
"PSID",0,21,12,1,0,0,0,11458.07,11208.56,6661.507
"PSID",0,21,12,0,0,1,0,12532.26,25121.35,6661.507
"PSID",0,28,14,0,0,1,0,7877.419,13742.86,6739.878
"PSID",0,27,12,1,0,1,0,0,8275.269,6855.475
"PSID",0,25,14,0,0,0,0,1790.323,0,6857.434
"PSID",0,30,12,0,0,1,0,3222.581,3250.999,6857.434
"PSID",0,27,13,1,0,1,0,4096.258,24514.01,6857.434
"PSID",0,22,13,0,0,0,0,6266.129,17363.29,6857.434
"PSID",0,23,16,0,0,1,0,14143.55,22165.9,6857.434
"PSID",0,24,12,1,0,1,0,14322.58,26599.08,6857.434
"PSID",0,19,13,0,0,0,0,15217.74,17732.72,6857.434
"PSID",0,21,14,0,0,1,0,11407.93,17141.63,6974.99
"PSID",0,29,17,0,0,1,0,7161.291,8866.359,7053.36
"PSID",0,27,16,0,0,1,0,11637.1,25121.35,7053.36
"PSID",0,28,15,0,0,1,0,15217.74,9161.905,7249.287
"PSID",0,26,12,0,0,1,0,0,2955.453,7406.028
"PSID",0,54,12,0,0,1,0,0,0,7445.214
"PSID",0,28,15,1,0,0,0,0,12708.45,7445.214
"PSID",0,27,15,0,0,1,0,10741.93,18471.58,7445.214
"PSID",0,26,13,0,0,0,0,5729.032,9605.223,7449.132
"PSID",0,21,12,0,0,1,0,7934.709,0,7523.584
"PSID",0,53,14,1,0,1,0,8421.678,8127.496,7641.141
"PSID",0,21,13,0,0,1,0,12743.52,11082.95,7688.163
"PSID",0,22,13,0,0,0,0,3759.677,16254.99,7739.104
"PSID",0,27,16,0,0,0,0,0,0,7837.067
"PSID",0,37,15,0,1,1,0,179.0323,11821.81,7837.067
"PSID",0,33,13,0,0,0,0,3580.645,16254.99,7837.067
"PSID",0,19,12,1,0,0,0,3759.677,3694.316,7837.067
"PSID",0,28,12,0,0,1,0,4475.807,15663.9,7837.067
"PSID",0,32,12,1,0,1,0,5370.968,8866.359,7837.067
"PSID",0,24,12,0,0,0,0,5370.968,5910.906,7837.067
"PSID",0,22,12,0,0,0,0,7497.871,17732.72,7837.067
"PSID",0,20,12,1,0,1,0,8951.613,20688.17,7837.067
"PSID",0,23,12,0,0,1,0,8951.613,12058.25,7837.067
"PSID",0,27,12,1,0,1,0,8951.613,2210.679,7837.067
"PSID",0,23,12,1,0,1,0,12532.26,21870.35,7837.067
"PSID",0,19,12,0,1,1,0,12532.26,13299.54,7837.067
"PSID",0,27,14,0,0,0,0,14322.58,16254.99,7837.067
"PSID",0,22,16,0,0,1,0,16112.9,16254.99,7837.067
"PSID",0,42,12,0,0,1,0,16112.9,15516.13,7837.067
"PSID",0,20,13,0,0,0,0,17491.45,2216.59,7837.067
"PSID",0,29,13,0,0,0,0,0,0,7958.542
"PSID",0,23,12,1,0,1,0,13427.42,4433.18,7993.809
"PSID",0,19,12,0,0,1,0,9309.678,11963.67,8054.546
"PSID",0,21,12,1,0,1,0,13092.63,10583.48,8150.55
"PSID",0,26,12,0,0,1,0,13606.45,11969.58,8228.921
"PSID",0,21,16,0,0,0,0,22379.03,27337.94,8228.921
"PSID",0,24,12,1,0,1,0,15416.47,8335.855,8275.943
"PSID",0,29,12,0,0,1,0,5908.064,14481.72,8389.58
"PSID",0,26,12,1,0,1,0,8593.549,10344.09,8616.855
"PSID",0,23,14,1,0,1,0,10398.19,13003.99,8675.634
"PSID",0,25,12,0,0,0,0,9130.646,15811.67,8683.471
"PSID",0,21,12,0,0,1,0,5729.032,18096.24,8816.7
"PSID",0,25,12,1,0,0,0,6266.129,10344.09,8816.7
"PSID",0,22,12,0,0,1,0,9939.871,15486.58,8816.7
"PSID",0,22,12,0,0,1,0,10741.93,19653.76,8816.7
"PSID",0,23,12,1,0,1,0,12174.19,18471.58,8816.7
"PSID",0,18,12,0,0,0,0,14322.58,22165.9,8816.7
"PSID",0,27,12,1,0,0,0,14322.58,19210.45,8816.7
"PSID",0,21,12,1,0,0,0,14859.68,5578.418,8816.7
"PSID",0,25,12,0,0,1,0,16112.9,26599.08,8816.7
"PSID",0,21,13,0,0,1,0,17903.23,28224.58,8816.7
"PSID",0,27,12,0,0,1,0,44758.07,0,8816.7
"PSID",0,23,12,0,0,1,0,7161.291,10416.5,8840.212
"PSID",0,21,12,0,0,1,0,14995.74,17732.72,8867.642
"PSID",0,23,14,1,0,1,0,12532.26,8866.359,8934.257
"PSID",0,23,16,1,0,0,0,16490.66,19210.45,9012.627
"PSID",0,31,17,0,0,1,0,29465.13,39817.34,9012.627
"PSID",0,27,12,1,0,1,0,5370.968,6649.77,9067.486
"PSID",0,21,12,1,0,1,0,7161.291,7388.633,9169.368
"PSID",0,23,12,1,0,1,0,8271.29,10403.2,9169.368
"PSID",0,19,12,0,0,1,0,5550,11526.27,9208.554
"PSID",0,46,12,0,0,1,0,8504.032,10376.6,9284.966
"PSID",0,24,12,0,0,1,0,2864.516,2216.59,9371.173
"PSID",0,20,13,0,1,0,0,0,8275.269,9404.48
"PSID",0,24,17,0,0,1,0,5370.968,22904.76,9404.48
"PSID",0,23,12,0,0,1,0,9130.646,11821.81,9404.48
"PSID",0,34,12,0,0,1,0,9166.451,23475.16,9404.48
"PSID",0,35,12,0,0,1,0,9313.258,11821.81,9404.48
"PSID",0,23,12,0,0,0,0,11834.03,16846.08,9404.48
"PSID",0,21,14,1,0,0,0,5370.968,9900.768,9420.155
"PSID",0,21,12,0,1,1,0,8772.581,10512.55,9496.566
"PSID",0,26,12,0,0,1,0,0,13299.54,9561.222
"PSID",0,23,13,0,0,1,0,8593.549,23643.63,9698.371
"PSID",0,27,12,0,1,1,0,11279.03,14038.4,9698.371
"PSID",0,50,12,0,1,1,0,9846.774,13299.54,9788.497
"PSID",0,27,12,1,0,1,0,0,11821.81,9796.334
"PSID",0,25,12,0,0,1,0,2685.484,25121.35,9796.334
"PSID",0,21,12,1,0,1,0,4296.774,14777.27,9796.334
"PSID",0,21,13,0,0,1,0,8593.549,28787.59,9796.334
"PSID",0,33,12,1,0,0,0,8951.613,0,9796.334
"PSID",0,19,12,0,0,1,0,9846.774,20688.17,9796.334
"PSID",0,20,12,0,0,1,0,10204.84,29258.99,9796.334
"PSID",0,22,12,1,0,1,0,10741.93,11162.75,9796.334
"PSID",0,32,12,0,0,1,0,11458.07,11821.81,9796.334
"PSID",0,24,13,0,0,1,0,11458.07,11526.27,9796.334
"PSID",0,29,12,1,0,1,0,12532.26,19210.45,9796.334
"PSID",0,23,12,1,0,1,0,12532.26,11821.81,9796.334
"PSID",0,26,14,0,0,1,0,13427.42,20688.17,9796.334
"PSID",0,20,12,0,0,1,0,13427.42,10713.52,9796.334
"PSID",0,27,12,1,0,1,0,14322.58,11821.81,9796.334
"PSID",0,24,12,1,0,1,0,14322.58,33987.71,9796.334
"PSID",0,24,17,0,0,0,0,16112.9,36943.16,9796.334
"PSID",0,21,13,0,0,0,0,16112.9,20688.17,9796.334
"PSID",0,25,12,1,0,1,0,21483.87,6649.77,9796.334
"PSID",0,30,12,1,0,1,0,25064.52,29554.53,9796.334
"PSID",0,26,12,1,0,0,0,10741.93,15619.57,9913.89
"PSID",0,22,12,0,0,0,0,14322.58,14777.27,9951.116
"PSID",0,47,12,0,0,1,0,10523.52,11283.92,9968.749
"PSID",0,22,12,0,0,0,0,15754.84,19949.31,9992.261
"PSID",0,31,12,1,0,1,0,8951.613,9605.223,10188.19
"PSID",0,35,12,0,0,1,0,9309.678,11821.81,10188.19
"PSID",0,49,12,0,0,1,0,11082.1,6537.462,10231.29
"PSID",0,25,13,1,0,0,0,15396.77,12486.79,10246.96
"PSID",0,23,12,0,0,1,0,10562.9,9221.014,10290.07
"PSID",0,25,17,0,0,1,0,22004.86,49429.95,10384.11
"PSID",0,23,16,0,0,1,0,26854.84,11821.81,10384.11
"PSID",0,34,17,0,0,0,0,7161.291,5910.906,10580.04
"PSID",0,21,12,0,0,1,0,8056.452,12117.36,10580.04
"PSID",0,27,12,1,0,0,0,3222.581,8866.359,10623.14
"PSID",0,23,12,0,0,1,0,5370.968,11821.81,10775.97
"PSID",0,23,12,0,0,1,0,7161.291,16993.86,10775.97
"PSID",0,32,17,0,0,0,0,7161.291,0,10775.97
"PSID",0,27,12,1,0,1,0,8951.613,7536.405,10775.97
"PSID",0,24,12,1,0,0,0,9309.678,8275.269,10775.97
"PSID",0,34,12,0,0,1,0,11637.1,14186.17,10775.97
"PSID",0,29,12,0,0,1,0,12532.26,25860.21,10775.97
"PSID",0,28,14,0,0,1,0,13427.42,0,10775.97
"PSID",0,18,12,0,0,0,0,14322.58,21427.04,10775.97
"PSID",0,20,12,1,0,0,0,16372.5,29554.53,10775.97
"PSID",0,25,13,0,0,1,0,16739.52,18966.62,10775.97
"PSID",0,23,12,1,0,1,0,20481.29,29391.98,10775.97
"PSID",0,26,17,0,0,1,0,29182.26,35465.44,10775.97
"PSID",0,24,12,0,0,0,0,15754.84,20132.55,10873.93
"PSID",0,23,12,0,0,1,0,10204.84,31032.26,10971.89
"PSID",0,23,16,0,0,0,0,18798.39,20924.61,10971.89
"PSID",0,26,12,1,0,1,0,1074.193,8866.359,11167.82
"PSID",0,46,12,0,0,1,0,7161.291,17732.72,11167.82
"PSID",0,23,12,1,0,1,0,7812.968,14777.27,11167.82
"PSID",0,41,12,0,0,1,0,10741.93,12412.9,11167.82
"PSID",0,19,12,0,0,1,0,14143.55,24338.16,11201.13
"PSID",0,29,12,0,0,1,0,9041.129,26599.08,11259.91
"PSID",0,24,12,1,0,0,0,13069.36,10344.09,11285.38
"PSID",0,23,12,1,0,0,0,2685.484,29216.13,11328.48
"PSID",0,22,12,0,0,1,0,4654.839,13299.54,11363.75
"PSID",0,21,12,0,0,0,0,9667.742,13299.54,11363.75
"PSID",0,27,12,0,0,1,0,12532.26,4137.634,11363.75
"PSID",0,37,12,0,0,1,0,11372.13,8866.359,11430.36
"PSID",0,44,12,0,0,1,0,7340.323,27781.26,11559.67
"PSID",0,38,16,0,0,1,0,7877.419,17732.72,11559.67
"PSID",0,34,12,0,0,1,0,0,11821.81,11755.6
"PSID",0,49,12,0,0,0,0,0,0,11755.6
"PSID",0,23,12,0,0,1,0,0,17732.72,11755.6
"PSID",0,28,14,1,0,1,0,0,25874.99,11755.6
"PSID",0,43,12,0,0,1,0,0,295.5453,11755.6
"PSID",0,28,16,0,0,0,0,6445.161,0,11755.6
"PSID",0,29,12,1,0,1,0,9846.774,20688.17,11755.6
"PSID",0,53,12,0,0,1,0,9893.322,5172.043,11755.6
"PSID",0,21,12,0,0,1,0,10204.84,12560.68,11755.6
"PSID",0,24,13,1,0,1,0,10741.93,31097.28,11755.6
"PSID",0,21,12,0,0,1,0,10741.93,6649.77,11755.6
"PSID",0,24,12,0,0,1,0,11074.93,13742.86,11755.6
"PSID",0,21,12,0,0,0,0,11637.1,10048.54,11755.6
"PSID",0,23,14,0,0,1,0,11637.1,25121.35,11755.6
"PSID",0,28,12,0,0,1,0,12532.26,0,11755.6
"PSID",0,28,12,0,0,1,0,12532.26,0,11755.6
"PSID",0,25,17,0,0,1,0,12621.77,28963.44,11755.6
"PSID",0,23,13,0,0,1,0,13427.42,16254.99,11755.6
"PSID",0,30,12,0,0,1,0,13635.1,26599.08,11755.6
"PSID",0,23,12,0,0,1,0,13785.48,14186.17,11755.6
"PSID",0,26,12,0,0,1,0,14322.58,20688.17,11755.6
"PSID",0,21,12,1,0,1,0,14322.58,16254.99,11755.6
"PSID",0,26,12,0,0,1,0,14322.58,17732.72,11755.6
"PSID",0,25,12,1,0,1,0,14322.58,21427.04,11755.6
"PSID",0,22,12,0,0,1,0,14465.81,18102.15,11755.6
"PSID",0,28,16,0,0,1,0,15217.74,20688.17,11755.6
"PSID",0,22,13,1,0,1,0,15217.74,0,11755.6
"PSID",0,24,16,0,0,1,0,16112.9,31032.26,11755.6
"PSID",0,27,15,1,0,0,0,16744.89,18442.03,11755.6
"PSID",0,19,12,0,0,0,0,19335.48,16254.99,11755.6
"PSID",0,38,14,0,0,1,0,19693.55,0,11755.6
"PSID",0,38,14,0,0,0,0,21483.87,7388.633,11755.6
"PSID",0,45,12,0,0,1,0,11270.08,16822.44,11771.28
"PSID",0,26,12,1,0,1,0,14150.71,16342.18,11775.19
"PSID",0,31,16,0,0,1,0,9846.774,5390.747,11784.99
"PSID",0,25,13,1,0,1,0,13824.87,12656.73,11931.93
"PSID",0,25,14,0,0,1,0,14322.58,14777.27,11973.08
"PSID",0,22,12,0,0,1,0,16025.18,13151.77,12051.45
"PSID",0,36,12,0,0,1,0,13964.52,13299.54,12147.45
"PSID",0,27,12,0,0,1,0,14322.58,20142.89,12147.45
"PSID",0,33,12,0,0,1,0,16112.9,24382.49,12147.45
"PSID",0,27,12,0,0,1,0,23274.19,26599.08,12147.45
"PSID",0,30,12,1,0,1,0,10741.93,18962.19,12225.83
"PSID",0,46,12,0,0,1,0,11637.1,11230.72,12343.38
"PSID",0,23,14,0,0,1,0,12532.26,14186.17,12343.38
"PSID",0,25,16,0,0,1,0,13606.45,21427.04,12343.38
"PSID",0,27,14,0,0,1,0,16829.03,25178.98,12419.79
"PSID",0,49,16,0,0,1,0,12353.23,12560.68,12504.04
"PSID",0,22,12,0,0,1,0,12532.26,14369.41,12539.31
"PSID",0,28,16,0,0,1,0,21483.87,23495.85,12572.62
"PSID",0,24,12,1,0,1,0,19693.55,19210.45,12658.82
"PSID",0,37,17,1,0,1,0,1306.936,4236.642,12735.23
"PSID",0,22,13,0,0,0,0,12532.26,17732.72,12735.23
"PSID",0,23,17,0,0,0,0,14322.58,28076.8,12735.23
"PSID",0,23,12,1,0,0,0,14322.58,20688.17,12735.23
"PSID",0,26,12,0,0,1,0,14322.58,14925.04,12735.23
"PSID",0,22,12,0,0,0,0,16112.9,21131.49,12735.23
"PSID",0,31,14,0,0,1,0,17724.19,29850.08,12735.23
"PSID",0,31,14,0,0,1,0,17724.19,29850.08,12735.23
"PSID",0,54,12,0,0,1,0,17894.27,19343.44,12735.23
"PSID",0,25,16,1,0,1,0,18261.29,10521.41,12735.23
"PSID",0,28,12,1,0,1,0,19693.55,17732.72,12735.23
"PSID",0,19,13,0,0,1,0,19693.55,28815.67,12735.23
"PSID",0,26,17,0,0,1,0,25064.52,26599.08,12735.23
"PSID",0,28,12,0,0,1,0,7161.291,16254.99,12813.61
"PSID",0,20,12,0,0,1,0,2363.226,14777.27,12931.16
"PSID",0,26,12,0,0,1,0,11100,22165.9,12931.16
"PSID",0,25,17,0,0,1,0,22379.03,36943.16,12935.08
"PSID",0,24,12,0,0,1,0,13964.52,41571.4,13029.12
"PSID",0,22,12,0,0,1,0,8951.613,13595.08,13127.09
"PSID",0,27,17,0,0,1,0,10741.93,29554.53,13127.09
"PSID",0,26,12,0,0,1,0,12174.19,12687.76,13127.09
"PSID",0,27,12,1,0,1,0,12353.23,11526.27,13127.09
"PSID",0,19,12,0,0,1,0,12532.26,24382.49,13127.09
"PSID",0,29,17,0,0,1,0,19693.55,0,13127.09
"PSID",0,20,12,0,0,1,0,8772.581,17289.4,13244.64
"PSID",0,25,12,0,0,1,0,14202.63,14777.27,13291.67
"PSID",0,29,16,0,0,1,0,5370.968,17732.72,13323.01
"PSID",0,23,14,0,0,0,0,12174.19,14777.27,13323.01
"PSID",0,28,12,0,0,1,0,12532.26,10935.18,13323.01
"PSID",0,30,14,0,0,1,0,14322.58,14777.27,13323.01
"PSID",0,26,16,1,0,1,0,19693.55,19934.53,13323.01
"PSID",0,24,12,0,1,1,0,16470.97,21035.44,13493.47
"PSID",0,22,12,1,0,1,0,13427.42,12560.68,13518.94
"PSID",0,27,12,0,0,1,0,15833.61,13246.34,13597.31
"PSID",0,22,12,1,0,1,0,17903.23,13299.54,13665.89
"PSID",0,42,13,0,0,1,0,0,33987.71,13701.15
"PSID",0,22,12,1,0,1,0,0,664.977,13714.87
"PSID",0,47,12,0,0,1,0,0,12560.68,13714.87
"PSID",0,26,12,0,0,1,0,716.129,22904.76,13714.87
"PSID",0,21,12,0,0,1,0,3222.581,14038.4,13714.87
"PSID",0,25,16,0,0,0,0,6042.339,0,13714.87
"PSID",0,25,12,1,0,1,0,8235.484,17732.72,13714.87
"PSID",0,23,12,0,0,0,0,10741.93,15959.45,13714.87
"PSID",0,33,12,1,0,0,0,11100,9605.223,13714.87
"PSID",0,55,16,1,0,1,0,11995.16,23531.32,13714.87
"PSID",0,47,12,1,0,1,0,12433.79,14777.27,13714.87
"PSID",0,20,12,1,0,1,0,12532.26,8866.359,13714.87
"PSID",0,26,12,1,0,1,0,12532.26,11821.81,13714.87
"PSID",0,31,12,0,0,1,0,12532.26,14777.27,13714.87
"PSID",0,30,12,0,0,1,0,12532.26,2563.856,13714.87
"PSID",0,21,12,1,0,0,0,13339.69,11651.87,13714.87
"PSID",0,28,17,0,0,1,0,13427.42,6827.097,13714.87
"PSID",0,24,12,0,0,1,0,13427.42,17732.72,13714.87
"PSID",0,28,12,0,0,1,0,13606.45,19210.45,13714.87
"PSID",0,23,12,0,0,0,0,14322.58,22165.9,13714.87
"PSID",0,35,12,0,0,0,0,15038.71,26599.08,13714.87
"PSID",0,27,14,0,0,1,0,15217.74,13447.31,13714.87
"PSID",0,23,12,0,0,1,0,15754.84,24205.16,13714.87
"PSID",0,24,12,1,0,1,0,16112.9,16254.99,13714.87
"PSID",0,24,12,0,0,1,0,16112.9,16254.99,13714.87
"PSID",0,39,12,1,0,1,0,17008.06,14629.49,13714.87
"PSID",0,33,12,0,0,1,0,18082.26,26081.87,13714.87
"PSID",0,45,14,0,0,1,0,19102.74,30145.62,13714.87
"PSID",0,45,14,0,0,1,0,19102.74,30145.62,13714.87
"PSID",0,27,12,1,0,1,0,19425,25860.21,13714.87
"PSID",0,45,17,0,0,1,0,23095.16,6649.77,13714.87
"PSID",0,23,16,0,0,0,0,25601.61,31623.35,13714.87
"PSID",0,26,17,0,0,1,0,29540.32,29554.53,13714.87
"PSID",0,27,14,1,0,0,0,17036.71,20688.17,13812.83
"PSID",0,21,14,0,0,1,0,8777.951,591.0906,13832.42
"PSID",0,20,12,0,0,1,0,14322.58,19653.76,13902.96
"PSID",0,29,12,0,0,1,0,7161.291,19210.45,13910.79
"PSID",0,22,12,0,1,1,0,8611.451,16218.05,13910.79
"PSID",0,24,12,0,0,0,0,13427.42,19210.45,13910.79
"PSID",0,27,12,0,0,1,0,14859.68,15072.81,13910.79
"PSID",0,23,12,0,0,1,0,11100,14777.27,14063.62
"PSID",0,24,16,0,0,1,0,24706.45,37829.8,14067.54
"PSID",0,23,16,0,0,0,0,6266.129,2955.453,14106.72
"PSID",0,33,14,0,0,1,0,14322.58,17732.72,14106.72
"PSID",0,21,12,0,0,0,0,17903.23,22165.9,14106.72
"PSID",0,23,12,0,0,1,0,23453.23,0,14106.72
"PSID",0,20,12,1,0,1,0,17903.23,14777.27,14322.24
"PSID",0,24,12,0,0,1,0,19693.55,7388.633,14373.18
"PSID",0,29,12,1,0,1,0,15396.77,14777.27,14392.77
"PSID",0,34,12,0,0,1,0,14322.58,10048.54,14498.57
"PSID",0,44,12,0,0,1,0,14424.63,14579.25,14498.57
"PSID",0,23,12,0,0,1,0,19335.48,19210.45,14498.57
"PSID",0,26,14,1,0,1,0,17187.1,21678.25,14506.41
"PSID",0,51,12,0,0,1,0,19245.97,17732.72,14533.84
"PSID",0,41,12,0,0,1,0,23274.19,26599.08,14684.71
"PSID",0,37,13,0,0,1,0,8951.613,17732.72,14694.5
"PSID",0,26,16,0,0,1,0,11637.1,20688.17,14694.5
"PSID",0,24,12,1,0,1,0,11816.13,11821.81,14694.5
"PSID",0,22,14,1,0,1,0,12532.26,21397.48,14694.5
"PSID",0,27,12,1,0,1,0,13427.42,14079.78,14694.5
"PSID",0,23,13,0,0,1,0,14322.58,20688.17,14694.5
"PSID",0,27,12,0,0,1,0,14322.58,19210.45,14694.5
"PSID",0,28,12,1,0,1,0,14859.68,19210.45,14694.5
"PSID",0,21,12,0,0,1,0,15217.74,23643.63,14694.5
"PSID",0,28,12,0,0,1,0,15933.87,0,14694.5
"PSID",0,22,13,0,0,1,0,16112.9,0,14694.5
"PSID",0,20,12,0,0,1,0,16112.9,26599.08,14694.5
"PSID",0,24,16,0,0,1,0,16470.97,27337.94,14694.5
"PSID",0,22,12,0,0,1,0,16829.03,21870.35,14694.5
"PSID",0,27,12,0,1,1,0,16829.03,37829.8,14694.5
"PSID",0,35,12,1,0,1,0,17187.1,21279.26,14694.5
"PSID",0,23,16,0,0,1,0,19693.55,29554.53,14694.5
"PSID",0,22,16,0,0,1,0,19693.55,2955.453,14694.5
"PSID",0,23,16,0,0,1,0,23274.19,25121.35,14694.5
"PSID",0,20,12,0,0,1,0,26854.84,31032.26,14694.5
"PSID",0,22,12,1,0,1,0,14680.64,14038.4,14790.5
"PSID",0,24,12,0,0,1,0,719.7097,27963.02,14890.43
"PSID",0,26,12,0,0,1,0,10741.93,0,14890.43
"PSID",0,42,12,1,0,1,0,11185.93,0,14988.39
"PSID",0,28,15,0,0,1,0,18619.36,13986.68,15082.44
"PSID",0,24,13,0,0,1,0,14322.58,32509.98,15282.28
"PSID",0,50,12,0,0,1,0,14322.58,13151.77,15282.28
"PSID",0,50,12,0,0,1,0,14322.58,13151.77,15282.28
"PSID",0,28,13,0,0,1,0,14322.58,14038.4,15282.28
"PSID",0,25,12,0,0,1,0,16112.9,25121.35,15282.28
"PSID",0,31,12,1,0,0,0,17903.23,14777.27,15282.28
"PSID",0,32,16,1,0,1,0,19693.55,28076.8,15282.28
"PSID",0,22,12,0,0,1,0,19693.55,21870.35,15282.28
"PSID",0,22,13,1,0,1,0,14320.79,18660.73,15403.76
"PSID",0,26,12,1,0,1,0,8951.613,11082.95,15411.59
"PSID",0,22,12,0,0,1,0,8951.613,14186.17,15478.21
"PSID",0,29,12,0,0,0,0,14370.92,12615.35,15478.21
"PSID",0,53,17,0,0,1,0,16399.36,15663.9,15478.21
"PSID",0,25,12,0,0,1,0,17724.19,31327.8,15478.21
"PSID",0,26,12,1,0,1,0,18175.36,19949.31,15478.21
"PSID",0,24,16,0,0,0,0,19505.56,19210.45,15587.93
"PSID",0,27,17,0,0,0,0,0,41376.34,15674.13
"PSID",0,46,12,0,0,1,0,734.0323,20688.17,15674.13
"PSID",0,25,12,1,0,1,0,3738.194,10512.55,15674.13
"PSID",0,21,13,0,0,0,0,4946.661,1733.373,15674.13
